#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
10988483|2018-12-22T23:21:54|27.7764|85.5548|10.0|us|NEIC PDE|us|us2000iwg3|mb|4.1|us|NEPAL
10970152|2018-11-11T07:07:31|29.9248|80.6472|10.0|us|NEIC PDE|us|us1000hqj0|mb|4.5|us|NEPAL-INDIA BORDER REGION
10964369|2018-10-05T07:15:04|28.7099|81.4792|10.0|us|NEIC PDE|us|us1000h7ex|mb|4.3|us|NEPAL-INDIA BORDER REGION
10964367|2018-10-05T07:08:11|28.874|81.5789|10.0|us|NEIC PDE|us|us1000han2|mb|4.4|us|NEPAL-INDIA BORDER REGION
10951990|2018-09-25T03:47:30|26.0845|90.9276|10.0|us|NEIC PDE|us|us2000hjlb|mb|4.3|us|NORTHEASTERN INDIA
10947197|2018-09-12T04:50:46|26.374|90.1647|10.0|us|NEIC PDE|us|us2000hd8v|Mww|5.3|us|NORTHEASTERN INDIA
10937864|2018-08-17T19:04:19|25.6343|90.9167|10.0|us|NEIC PDE|us|us1000gdj7|mb|3.9|us|INDIA-BANGLADESH BORDER REGION
10934261|2018-08-11T10:04:15|26.7933|90.9506|10.0|us|NEIC PDE|us|us1000g7hg|mb|3.8|us|NORTHEASTERN INDIA
10925712|2018-07-30T21:23:29|29.405|90.3333|19.78|us|NEIC PDE|us|us2000ghl9|mb|4.0|us|XIZANG
10895029|2018-06-28T04:07:50|27.8504|84.8193|35.0|us|NEIC PDE|us|us2000fpul|mb|4.7|us|NEPAL-INDIA BORDER REGION
10885117|2018-06-17T15:07:37|27.4201|88.4739|49.76|us|NEIC PDE|us|us1000etxu|mb|4.4|us|SIKKIM, INDIA
10844733|2018-06-05T01:34:36|29.6818|81.6648|10.0|us|NEIC PDE|us|us1000eiq5|mb|4.8|us|NEPAL
10802054|2018-05-10T20:01:51|28.4517|87.421|4.66|us|NEIC PDE|us|us1000e2bu|mb|4.4|us|XIZANG
10803878|2018-05-08T13:07:40|27.8525|87.2374|46.02|us|NEIC PDE|us|us1000e2zc|mb|4.1|us|NEPAL
10726352|2018-04-10T14:14:20|24.1309|82.5521|10.0|us|NEIC PDE|us|us2000dxj3|mb|4.6|us|NORTHERN INDIA
10763044|2018-03-21T22:58:23|26.3137|89.9018|10.0|us|NEIC PDE|us|us1000d7b4|mb|4.0|us|INDIA-BANGLADESH BORDER REGION
10642777|2018-01-30T14:15:16|24.5706|89.5825|16.25|us|NEIC PDE|us|us2000czng|mb|4.4|us|BANGLADESH
10606755|2018-01-20T01:14:27|26.1323|89.8746|11.47|us|NEIC PDE|us|us2000clmv|mb|4.5|us|INDIA-BANGLADESH BORDER REGION
10562547|2017-12-11T03:35:13|25.725|90.8605|10.0|us|NEIC PDE|us|us2000c2rj|mb|4.6|us|INDIA-BANGLADESH BORDER REGION
10561633|2017-12-08T02:51:18|27.7618|86.1471|10.0|us|NEIC PDE|us|us2000c1xk|mb|5.0|us|NEPAL
10559970|2017-12-02T23:43:44|27.2856|88.0806|10.0|us|NEIC PDE|us|us1000bkfr|mb|4.2|us|SIKKIM, INDIA
10453348|2017-11-08T04:50:52|24.1007|91.2708|29.92|us|NEIC PDE|us|us2000bk8n|mb|4.9|us|INDIA-BANGLADESH BORDER REGION
10452444|2017-11-06T03:09:03|29.6127|81.2918|10.0|us|NEIC PDE|us|us2000bj36|mb|4.6|us|NEPAL
10401754|2017-09-07T14:32:03|25.275|90.2279|36.67|us|NEIC PDE|us|us2000ahj3|mb|4.1|us|INDIA-BANGLADESH BORDER REGION
10395286|2017-08-22T00:50:35|29.3871|81.1558|10.0|us|NEIC PDE|us|us2000aah5|mb|4.6|us|NEPAL
10399477|2017-08-21T12:03:13|27.5881|86.1237|10.0|us|NEIC PDE|us|us2000aa5v|mb|4.5|us|NEPAL
10276934|2017-07-15T16:35:28|28.8507|81.6418|27.7|us|NEIC PDE|us|us20009wlh|mb|4.3|us|NEPAL-INDIA BORDER REGION
10270818|2017-07-02T01:58:27|27.2357|86.1117|10.0|us|NEIC PDE|us|us100095t8|mb|4.9|us|NEPAL
10228239|2017-05-24T03:16:29|27.5014|90.1596|28.96|us|NEIC PDE|us|us10008wn2|mb|4.4|us|BHUTAN
10164616|2017-05-16T22:13:19|27.3266|88.1714|10.0|us|NEIC PDE|us|us10008udz|mb|4.2|us|SIKKIM, INDIA
10156259|2017-04-25T16:14:55|25.6263|90.8833|31.19|us|NEIC PDE|us|us10008na7|mb|4.3|us|INDIA-BANGLADESH BORDER REGION
10154953|2017-04-24T15:04:30|29.6836|81.3034|18.73|us|NEIC PDE|us|us10008kia|mb|4.3|us|NEPAL
10153322|2017-04-18T14:01:34|25.0632|91.6394|34.06|us|NEIC PDE|us|us10008n34|mb|4.5|us|INDIA-BANGLADESH BORDER REGION
10044241|2017-03-26T21:42:11|27.1419|88.5534|24.39|us|NEIC PDE|us|us20008uvs|mb|4.5|us|SIKKIM, INDIA
10006826|2017-03-07T10:28:57|26.9112|89.155|10.0|us|NEIC PDE|us|us100087jx|mb|3.9|us|INDIA-BANGLADESH BORDER REGION
10004460|2017-02-27T04:21:41|27.361|85.9644|17.78|us|NEIC PDE|us|us20008mlv|mb|4.6|us|NEPAL
10004453|2017-02-27T03:37:45|27.4339|86.1167|10.0|us|NEIC PDE|us|us20008mll|mb|4.7|us|NEPAL
10000224|2017-02-12T04:05:33|25.548|91.1035|36.94|us|NEIC PDE|us|us20008j9t|mb|4.4|us|INDIA-BANGLADESH BORDER REGION
5199436|2016-12-01T16:52:50|29.9884|80.6289|36.63|us|NEIC PDE|us|us10007e1x|mb|5.2|us|NEPAL-INDIA BORDER REGION
5198995|2016-11-27T23:35:21|27.8063|86.5323|10.0|us|NEIC PDE|us|us10007cuh|mb|5.4|us|NEPAL
5196146|2016-10-23T15:56:41|26.0651|90.256|22.34|us|NEIC PDE|us|us20007g8h|mb|4.6|us|NORTHEASTERN INDIA
5196005|2016-10-19T07:20:49|24.8107|91.2245|30.29|us|NEIC PDE|us|us20007fac|mb|4.4|us|INDIA-BANGLADESH BORDER REGION
5197464|2016-10-07T04:52:38|28.35|85.9666|10.0|us|NEIC PDE|us|us20007dve|mb|4.0||NEPAL
5193705|2016-09-18T17:14:17|27.8196|85.4746|25.2|us|NEIC PDE|us|us10006qpe|mb|4.2|us|NEPAL
5188281|2016-07-02T00:23:46|29.5139|81.0984|10.0|us|NEIC PDE||us10005zd7|mb|4.4|us|NEPAL
5186619|2016-06-29T09:10:28|29.5553|81.1306|9.03|us|NEIC PDE||us200067x7|mb|4.6|us|NEPAL
5189080|2016-06-27T14:53:00|28.7638|87.4704|10.0|us|NEIC PDE||us10005z6t|mb|4.7|us|XIZANG
5189148|2016-06-21T05:49:46|27.7243|84.9384|10.0|us|NEIC PDE||us200065q8|mb|3.5|us|NEPAL-INDIA BORDER REGION
5186438|2016-06-13T23:27:42|27.9339|84.4925|10.0|us|NEIC PDE||us200065ir|mb|4.1|us|NEPAL-INDIA BORDER REGION
5183974|2016-05-28T09:39:10|28.0097|85.4237|10.0|us|NEIC PDE|us|us20005ysr|mb|4.6|us|NEPAL
5186721|2016-05-26T09:29:25|28.4555|87.4821|10.0|us|NEIC PDE|us|us20005y1t|mb|4.0|us|XIZANG
5183554|2016-05-23T19:09:52|27.704|85.0896|10.0|us|NEIC PDE|us|us10005jdi|mb|4.3|us|NEPAL
5183739|2016-05-23T18:09:03|28.4178|87.4903|10.0|us|NEIC PDE|us|us10005jcy|mb|4.2|us|XIZANG
5183426|2016-05-22T04:49:45|28.5599|87.5853|11.05|us|NEIC PDE|us|us10005j6t|mb|4.3|us|XIZANG
5185587|2016-05-22T02:55:42|28.3854|87.3554|10.0|us|NEIC PDE|us|us10005j6l|mb|4.0|us|XIZANG
5183412|2016-05-22T02:05:54|28.5654|87.4796|4.44|us|NEIC PDE|us|us10005j6d|mb|5.1|us|XIZANG
5183410|2016-05-22T01:48:48|28.4538|87.5326|9.36|us,gcmt|NEIC PDE|us|gcmt20160522014848,us10005j6b|mwc|5.4|gcmt|XIZANG
5185671|2016-05-22T01:46:09|28.2457|87.2227|10.37|us|NEIC PDE|us|us20005yj5|mb|4.0|us|XIZANG
5183409|2016-05-22T01:32:31|28.4767|87.5067|6.99|us|NEIC PDE|us|us10005j69|mb|4.5|us|XIZANG
5186062|2016-05-21T07:59:00|28.2817|87.3528|10.0|us|NEIC PDE|us|us10005j3y|mb|4.0|us|XIZANG
5185393|2016-05-16T18:03:47|25.9006|90.2255|35.12|us|NEIC PDE|us|us10005jku|mb|4.3|us|INDIA-BANGLADESH BORDER REGION
5182775|2016-05-14T22:45:55|27.8608|85.3631|22.11|us|NEIC PDE|us|us10005hgq|mb|4.4|us|NEPAL
5183871|2016-05-13T23:20:59|27.958|85.5191|10.0|us|NEIC PDE|us|us10005ivg|mb|4.0|us|NEPAL
5185621|2016-05-11T08:52:47|28.0545|84.5639|15.99|us|NEIC PDE|us|us10005ggl|mb|4.5|us|NEPAL
5183570|2016-05-11T01:19:42|27.9448|84.9277|10.23|us|NEIC PDE|us|us10005ihi|mb|4.5|us|NEPAL-INDIA BORDER REGION
5185612|2016-05-09T05:17:54|28.21|85.7631|39.31|us|NEIC PDE|us|us10005i7d|mb|4.2|us|NEPAL
5184348|2016-05-07T09:43:39|25.4013|91.7893|37.62|us|NEIC PDE|us|us10005h6s|mb|4.1|us|INDIA-BANGLADESH BORDER REGION
5184153|2016-05-03T16:31:51|29.6379|87.9346|25.81|us|NEIC PDE|us|us10005gkb|mb|4.1|us|XIZANG
5180443|2016-04-19T17:22:17|28.3381|87.8381|55.92|us|NEIC PDE|us|us20005jvf|mb|4.3|us|XIZANG
5182387|2016-04-16T04:33:03|28.3437|87.4392|10.0|us|NEIC PDE|us|us20005ixu|mb|4.1|us|XIZANG
5179696|2016-04-12T14:41:52|27.6062|86.0621|10.0|us|NEIC PDE|us|us20005heg|mb|4.3|us|NEPAL
5179567|2016-04-09T13:20:13|27.6354|85.3002|10.22|us|NEIC PDE|us|us20005gv0|mb|4.1|us|NEPAL
5179038|2016-04-05T07:42:24|25.7595|90.5452|10.0|us|NEIC PDE|us|us20005fj8|mb|5.0|us|INDIA-BANGLADESH BORDER REGION
5178936|2016-04-04T04:31:26|27.5381|85.8383|23.69|us|NEIC PDE|us|us20005eeq|mb|4.2|us|NEPAL
5181194|2016-03-30T12:26:40|27.8164|85.5483|10.0|us|NEIC PDE||us20005flx|mb|4.1|us|NEPAL
5181554|2016-03-28T18:40:06|25.9519|90.6891|10.0|us|NEIC PDE||us20005dxs|mb|4.0|us|INDIA-BANGLADESH BORDER REGION
5177220|2016-03-14T21:27:35|27.7234|85.534|27.09|us|NEIC PDE||us10004xlm|mb|4.3|us|NEPAL
5179460|2016-03-13T05:15:33|27.8303|84.8208|10.0|us|NEIC PDE||us20005af9|mb|4.4|us|NEPAL-INDIA BORDER REGION
5177137|2016-03-12T16:15:12|26.7746|89.092|14.88|us|NEIC PDE||us10004x93|mb|3.9|us|INDIA-BANGLADESH BORDER REGION
5175303|2016-02-24T09:22:16|27.8205|85.7593|10.0|us|NEIC PDE|us|us10004sb7|mb|4.7|us|NEPAL
5175019|2016-02-21T18:10:01|28.0107|84.7447|19.24|us|NEIC PDE|us|us10004rjm|mb|5.0|us|NEPAL
5174520|2016-02-13T21:37:54|27.0268|89.1875|50.32|us|NEIC PDE|us|us200050r7|mb|3.7||BHUTAN
5173990|2016-02-10T16:27:41|27.7118|85.6292|21.15|us|NEIC PDE|us|us20004zdq|mb|4.1|us|NEPAL
5173523|2016-02-05T16:20:11|27.8396|85.2486|25.95|us|NEIC PDE|us|us20004y4t|mb|5.2|us|NEPAL
5176224|2016-01-31T04:39:48|29.6353|84.2685|10.0|us|NEIC PDE|us|us20004x1e|mb|4.1||XIZANG
5172919|2016-01-31T04:18:25|29.6132|84.214|10.0|us|NEIC PDE|us|us20004w3p|mb|4.2|us|XIZANG
5176029|2016-01-28T09:36:03|29.4663|87.9565|10.0|us|NEIC PDE|us|us20004v9s|mb|4.1||XIZANG
5175099|2016-01-26T16:57:30|29.5248|87.8553|24.65|us|NEIC PDE|us|us20004vlf|mb|4.2|us|XIZANG
5171844|2016-01-21T19:22:43|28.0269|85.0515|19.01|us|NEIC PDE|us|us10004g5f|mb|4.5|us|NEPAL
5174194|2016-01-14T00:03:52|29.4873|87.8145|10.0|us|NEIC PDE|us|us10004ea1|mb|4.1|us|XIZANG
5174167|2016-01-13T23:15:46|29.7043|88.0054|10.0|us|NEIC PDE|us|us10004e9s|mb|4.4|us|XIZANG
5172586|2015-12-26T04:48:40|29.1913|81.42|10.0|us|NEIC PDE|us|us10004bh1|mb|4.1|us|NEPAL
5170715|2015-12-21T23:52:28|24.4134|90.5812|14.16|us|NEIC PDE|us|us100048nw|mb|4.0|us|BANGLADESH
5168672|2015-12-18T22:16:56|29.3985|81.6541|10.0|us|NEIC PDE|us|us1000488j|mb|5.4|us|NEPAL
5170120|2015-11-25T05:02:06|29.6929|89.8692|77.42|us|NEIC PDE|us|us1000415j|mb|4.7|us|XIZANG
5174517|2015-11-24T12:24:15|28.1552|84.7587|8.19|us|NEIC PDE|us|us100040q1|mb|4.6|us|NEPAL
5165569|2015-11-19T04:15:52|27.8525|85.6776|16.51|us|NEIC PDE|us|us10003zfw|mb|5.0|us|NEPAL
5162371|2015-10-12T15:39:07|28.9796|86.3729|10.0|us|NEIC PDE|us|us10003n1q|mb|4.5|us|XIZANG
5161536|2015-10-10T01:48:45|27.2548|88.8009|48.22|us|NEIC PDE|us|us10003mmv|mb|4.3|us|SIKKIM, INDIA
5161611|2015-10-09T20:29:56|28.8544|86.469|10.0|us|NEIC PDE|us|us10003mkt|mb|4.9|us|XIZANG
5165048|2015-10-09T01:01:21|28.8999|86.3397|10.0|us|NEIC PDE|us|us10003p4v|mb|4.0|us|XIZANG
5165266|2015-10-07T04:58:20|27.8771|84.8817|34.7|us|NEIC PDE|us|us10003nv4|mb|4.2|us|NEPAL-INDIA BORDER REGION
5163351|2015-10-06T23:30:29|27.6712|85.9838|14.04|us|NEIC PDE|us|us10003ntw|mb|4.3|us|NEPAL
5164918|2015-10-06T12:02:40|27.7479|86.1479|10.0|us|NEIC PDE|us|us10003ntk|mb|4.0|us|NEPAL
5164908|2015-10-05T07:36:25|27.7703|86.1587|10.0|us|NEIC PDE|us|us10003nky|mb|4.3|us|NEPAL
5161086|2015-10-05T07:33:21|27.6395|86.0343|10.0|us|NEIC PDE|us|us10003kcl|mb|4.5|us|NEPAL
5160397|2015-09-29T10:54:42|27.7769|85.8162|10.0|us|NEIC PDE|us|us10003ir8|mb|4.4|us|NEPAL
5160389|2015-09-29T09:27:17|29.996|80.3737|35.0|us|NEIC PDE|us|us10003iqz|mb|4.6|us|NEPAL-INDIA BORDER REGION
5160069|2015-09-25T16:57:41|26.5308|91.6928|48.82|us|NEIC PDE|us|us20003p4y|mb|4.4|us|NORTHEASTERN INDIA
5159791|2015-09-22T06:32:45|27.6915|85.0633|10.0|us|NEIC PDE|us|us20003ms7|mb|4.4|us|NEPAL
5162693|2015-09-16T14:52:12|27.5875|86.1894|7.48|us|NEIC PDE|us|us10003isb|mb|4.2|us|NEPAL
5161065|2015-09-11T23:56:59|26.0549|89.5568|18.5|us|NEIC PDE|us|us20003n08|mb|4.0|us|INDIA-BANGLADESH BORDER REGION
5157378|2015-09-01T23:06:40|27.6836|86.2819|16.02|us|NEIC PDE|us|us20003fjs|mb|4.1|us|NEPAL
10882196|2015-08-31T17:48:32|28.1551|85.6402|18.0|ISC|ISC|ISC|608096841|mb|3.6|ISC|NEPAL
5157041|2015-08-30T13:17:34|27.6203|85.6763|14.0|ISC|ISC|ISC|607709102|mb|4.5|NEIC|NEPAL
10880625|2015-08-30T02:41:41|28.1031|86.9012|18.0|ISC|ISC|ISC|608096748|mb|3.5|ISC|XIZANG
10880416|2015-08-29T21:24:51|27.6529|84.3324|0.0|IDC|ISC|ISC|608096736|mb|3.6|IDC|NEPAL-INDIA BORDER REGION
5156964|2015-08-28T19:21:57|25.4869|89.5408|10.0|ISC|ISC|ISC|607708897|mb|4.2|NEIC|INDIA-BANGLADESH BORDER REGION
10877651|2015-08-27T00:22:06|27.4576|83.7039|0.0|IDC|ISC|ISC|608096593|mb|3.5|IDC|NEPAL-INDIA BORDER REGION
10877457|2015-08-26T19:06:15|27.7325|85.4328|35.0|ISC|ISC|ISC|607696265|mb|3.9|ISC|NEPAL
5160606|2015-08-24T06:53:43|28.3566|87.3144|10.0|ISC|ISC|ISC|607679165|mb|4.0|NEIC|XIZANG
5156350|2015-08-23T09:02:04|27.7509|86.0641|8.7|ISC|ISC|ISC|611836500|mb|5.0|NEIC|NEPAL
10873359|2015-08-22T04:18:58|28.2783|85.3857|0.0|IDC|ISC|ISC|608096313|mb|3.7|IDC|NEPAL
10872926|2015-08-21T17:02:27|27.8101|86.0154|0.0|IDC|ISC|ISC|608096293|mb|3.3|IDC|NEPAL
10872533|2015-08-21T06:36:11|27.7441|85.2083|0.0|IDC|ISC|ISC|608096266|mb|3.7|IDC|NEPAL
10872112|2015-08-20T19:21:11|25.9753|90.1134|10.0|ISC|ISC|ISC|607674536|mb|3.9|NEIC|INDIA-BANGLADESH BORDER REGION
10871965|2015-08-20T15:36:41|25.0419|91.172|0.0|IDC|ISC|ISC|608096223|mb|3.6|IDC|INDIA-BANGLADESH BORDER REGION
10871566|2015-08-20T06:02:52|27.9905|85.2581|10.6|ISC|ISC|ISC|608096190|mb|3.8|ISC|NEPAL
10870815|2015-08-19T12:12:22|28.8133|88.3609|35.0|ISC|ISC|ISC|607678507|mb|3.8|ISC|XIZANG
5155794|2015-08-17T22:23:57|27.8745|86.1205|13.2|ISC|ISC|ISC|607668220|mb|4.2|NEIC|NEPAL
10867836|2015-08-16T13:31:40|28.0565|84.4318|35.0|ISC|ISC|ISC|608095992|mb|3.5|ISC|NEPAL
5155647|2015-08-15T18:11:40|27.6537|85.975|22.8|ISC|ISC|ISC|607666512|mb|4.7|NEIC|NEPAL
5158558|2015-08-15T05:42:21|27.3213|87.969|23.0|ISC|ISC|ISC|607665972|mb|4.4|NEIC|NEPAL
10866284|2015-08-15T04:25:15|27.651|85.9149|19.0|ISC|ISC|ISC|608095915|mb|3.7|ISC|NEPAL
5159452|2015-08-14T13:02:28|27.332|85.866|19.0|ISC|ISC|ISC|607667054|mb|4.6|NEIC|NEPAL
10862015|2015-08-11T04:57:44|27.7475|85.2867|35.0|ISC|ISC|ISC|610636687|mb|3.7|NEIC|NEPAL
5155088|2015-08-09T22:30:25|28.1651|84.7215|5.7|ISC|ISC|ISC|607647617|mb|4.2|NEIC|NEPAL
10859896|2015-08-09T02:10:57|27.7434|85.3825|0.0|IDC|ISC|ISC|608095555|mb|3.6|IDC|NEPAL
10858176|2015-08-07T06:12:20|27.6162|85.2247|0.0|IDC|ISC|ISC|608095465|mb|3.6|IDC|NEPAL
10856398|2015-08-05T11:53:19|27.5144|85.9968|0.0|IDC|ISC|ISC|608095372|mb|3.6|IDC|NEPAL
10856237|2015-08-05T08:14:58|27.6868|85.9104|19.0|ISC|ISC|ISC|608095363|mb|3.6|ISC|NEPAL
5156197|2015-08-01T12:14:24|28.7043|87.7212|11.6|ISC|ISC|ISC|607605445|mb|4.4|NEIC|XIZANG
10851749|2015-08-01T01:37:58|28.1625|85.948|10.0|ISC|ISC|ISC|608095125|mb|4.0|NEIC|NEPAL
10837574|2015-07-30T14:33:51|27.5492|86.0462|8.8|ISC|ISC|ISC|607575554|mb|3.9|ISC|NEPAL
10834634|2015-07-28T03:36:15|27.7426|85.7925|19.0|ISC|ISC|ISC|607573497|mb|4.1|ISC|NEPAL
10834020|2015-07-27T12:38:57|27.8599|85.3771|18.0|ISC|ISC|ISC|607673709|mb|3.8|ISC|NEPAL
5157423|2015-07-27T07:33:40|27.3396|91.2321|25.0|ISC|ISC|ISC|607520223|mb|4.4|NEIC|BHUTAN
10833256|2015-07-26T16:59:06|29.9745|80.6769|23.0|ISC|ISC|ISC|607520109|mb|3.5|ISC|NEPAL-INDIA BORDER REGION
10832725|2015-07-26T03:45:31|27.6941|86.7103|0.0|IDC|ISC|ISC|607673606|mb|3.4|IDC|NEPAL
10832142|2015-07-25T14:19:13|27.3654|86.007|19.0|ISC|ISC|ISC|607673577|mb|3.6|ISC|NEPAL
10831889|2015-07-25T08:47:47|27.9153|86.3484|35.0|ISC|ISC|ISC|607673562|mb|4.0|ISC|NEPAL
10831887|2015-07-25T08:47:14|27.8949|86.3188|35.0|ISC|ISC|ISC|607643819|mb|3.8|ISC|NEPAL
10831349|2015-07-24T18:20:21|27.646|86.5204|0.0|IDC|ISC|ISC|607507993|mb|3.5|IDC|NEPAL
10830473|2015-07-23T20:43:38|26.4398|84.3993|0.0|IDC|ISC|ISC|607673452|mb|3.3|IDC|NEPAL-INDIA BORDER REGION
5153392|2015-07-22T16:29:49|27.7515|85.3395|9.9|ISC|ISC|ISC|607673388|mb|3.9|NEIC|NEPAL
10828529|2015-07-21T18:00:52|27.975|86.3252|35.0|ISC|ISC|ISC|607505761|mb|3.6|ISC|NEPAL
10824134|2015-07-16T23:24:50|28.3013|84.6933|10.0|ISC|ISC|ISC|607676156|mb|3.6|ISC|NEPAL
10820790|2015-07-13T11:54:20|27.6089|86.0443|19.0|ISC|ISC|ISC|607675893|mb|3.6|ISC|NEPAL
10820724|2015-07-13T10:16:25|28.4203|86.5646|0.0|IDC|ISC|ISC|607675890|mb|3.7|IDC|XIZANG
10818407|2015-07-10T22:27:36|25.3579|90.6464|10.0|ISC|ISC|ISC|607675742|mb|3.8|ISC|INDIA-BANGLADESH BORDER REGION
5150691|2015-07-10T21:13:01|27.746|86.2009|19.0|ISC|ISC|ISC|607394818|mb|4.2|NEIC|NEPAL
5156051|2015-07-10T12:53:20|26.6149|90.5497|9.0|ISC|ISC|ISC|607675719|mb|4.3|NEIC|NORTHEASTERN INDIA
10817363|2015-07-09T20:05:42|28.7613|87.6712|35.0|ISC|ISC|ISC|607394654|mb|3.9|ISC|XIZANG
10817063|2015-07-09T12:14:58|27.7226|85.4363|10.0|ISC|ISC|ISC|607675643|mb|3.8|ISC|NEPAL
10815672|2015-07-08T04:34:08|27.5834|86.381|0.0|IDC|ISC|ISC|607675549|mb|3.8|IDC|NEPAL
5155405|2015-07-07T09:31:42|29.5675|81.6387|19.4|ISC|ISC|ISC|607675494|mb|4.2|NEIC|NEPAL
5150475|2015-07-06T15:29:08|27.9413|85.6793|18.0|ISC|ISC|ISC|607339187|mb|4.2|NEIC|NEPAL
10813646|2015-07-06T05:03:27|27.5847|86.0947|19.0|ISC|ISC|ISC|607675417|mb|3.8|ISC|NEPAL
10812096|2015-07-04T19:42:22|27.4916|85.5822|10.0|ISC|ISC|ISC|607325997|mb|3.9|ISC|NEPAL
10812034|2015-07-04T18:24:07|27.9807|84.5955|0.0|IDC|ISC|ISC|607675322|mb|3.6|IDC|NEPAL-INDIA BORDER REGION
10811712|2015-07-04T09:52:34|29.8018|78.6284|35.0|ISC|ISC|ISC|608453892|mb|3.7|ISC|NORTHERN INDIA
5150398|2015-07-03T20:04:07|27.6599|84.9369|10.0|ISC|ISC|ISC|611836132|mb|4.5|NEIC|NEPAL-INDIA BORDER REGION
10809852|2015-07-02T15:09:05|25.837|89.864|15.6|NDI|ISC|ISC|610588482|ML|3.0|NDI|INDIA-BANGLADESH BORDER REGION
5150278|2015-07-02T01:56:12|27.8868|85.5261|18.4|ISC|ISC|ISC|607675105|mb|4.2|NEIC|NEPAL
10809206|2015-07-01T23:41:35|27.8709|85.5889|18.0|ISC|ISC|ISC|607675100|mb|3.7|ISC|NEPAL
10808720|2015-07-01T12:04:16|29.4235|83.4994|10.0|ISC|ISC|ISC|607675053|mb|3.9|ISC|NEPAL
10808611|2015-07-01T09:49:29|27.9357|85.2101|12.0|ISC|ISC|ISC|607675043|mb|3.8|ISC|NEPAL
5152925|2015-07-01T02:42:37|27.3083|91.177|10.0|ISC|ISC|ISC|607675017|mb|4.5|NEIC|BHUTAN
10801269|2015-06-30T21:49:00|28.0938|86.8524|35.0|ISC|ISC|ISC|607321884|mb|3.4|ISC|XIZANG
5154588|2015-06-30T13:15:55|25.9945|90.7529|35.0|ISC|ISC|ISC|607511234|mb|4.0|NEIC|INDIA-BANGLADESH BORDER REGION
5150190|2015-06-29T21:46:24|27.4483|85.7529|19.0|ISC|ISC|ISC|607318871|mb|4.3|NEIC|NEPAL
10799820|2015-06-29T17:49:44|27.8073|85.5713|18.0|ISC|ISC|ISC|607321120|mb|3.6|ISC|NEPAL
5150188|2015-06-29T17:42:41|27.643|85.5896|10.0|ISC|ISC|ISC|607321119|mb|4.0|NEIC|NEPAL
10798990|2015-06-28T23:57:13|27.4912|86.0775|24.3|ISC|ISC|ISC|607317274|mb|4.7|NEIC|NEPAL
10798661|2015-06-28T16:16:22|27.7939|85.4574|18.0|ISC|ISC|ISC|607511119|mb|3.7|ISC|NEPAL
5150112|2015-06-28T01:05:27|26.5676|90.3467|24.4|ISC|ISC|ISC|607317236|MW|5.3|GCMT|NORTHEASTERN INDIA
10797401|2015-06-27T06:04:29|29.836|80.207|10.0|NDI|ISC|ISC|610459176|ML|3.5|NDI|NEPAL-INDIA BORDER REGION
5149999|2015-06-25T15:22:17|27.6808|85.1902|10.0|ISC|ISC|ISC|607515782|mb|3.7|NEIC|NEPAL
10794616|2015-06-24T09:14:03|28.0565|85.8911|0.0|IDC|ISC|ISC|607515710|mb|3.7|IDC|NEPAL
5154180|2015-06-22T07:34:32|27.6479|86.28|10.0|ISC|ISC|ISC|607515575|mb|4.3|NEIC|NEPAL
5153358|2015-06-21T13:41:47|27.6898|85.9308|19.0|ISC|ISC|ISC|607515532|mb|4.1|NEIC|NEPAL
10791866|2015-06-21T12:48:28|27.8392|85.4735|18.0|ISC|ISC|ISC|607515526|mb|3.6|ISC|NEPAL
5149788|2015-06-20T12:23:04|28.5022|82.7219|10.0|ISC|ISC|ISC|607515447|mb|4.7|NEIC|NEPAL
10790773|2015-06-20T12:22:34|28.5288|82.7055|10.0|ISC|ISC|ISC|607306985|mb|3.7|ISC|NEPAL
10790051|2015-06-19T20:55:39|27.9272|84.6289|10.0|ISC|ISC|ISC|607308140|mb|3.6|ISC|NEPAL-INDIA BORDER REGION
10789499|2015-06-19T08:05:49|28.2918|84.5294|10.0|ISC|ISC|ISC|607515367|mb|3.7|ISC|NEPAL
5149630|2015-06-17T02:15:13|28.1426|85.8025|10.0|ISC|ISC|ISC|607297278|mb|4.3|NEIC|NEPAL
5149628|2015-06-17T00:29:57|27.6761|85.3999|10.0|ISC|ISC|ISC|607515174|mb|4.3|NEIC|NEPAL
5151222|2015-06-17T00:13:19|27.6841|85.2003|10.0|ISC|ISC|ISC|607515173|mb|4.0|NEIC|NEPAL
10785906|2015-06-15T15:00:44|27.7433|85.3754|0.0|IDC|ISC|ISC|607515054|mb|3.3|IDC|NEPAL
10785710|2015-06-15T10:07:43|27.7605|85.882|19.0|ISC|ISC|ISC|607515042|mb|3.6|ISC|NEPAL
5153031|2015-06-14T07:47:47|28.151|85.7774|18.8|ISC|ISC|ISC|610459164|mb|4.1|NEIC|NEPAL
5149453|2015-06-13T01:18:30|27.6093|86.0288|17.9|ISC|ISC|ISC|607292887|mb|4.8|NEIC|NEPAL
5151314|2015-06-12T04:34:10|27.6716|85.9918|19.0|ISC|ISC|ISC|607295297|mb|4.0|NEIC|NEPAL
5149397|2015-06-11T19:37:06|28.047|84.7357|13.2|ISC|ISC|ISC|607290721|mb|4.4|NEIC|NEPAL
